# Goxel 0.7.1
# One line per voxel
# X Y Z RRGGBB
-234 15 9 ffffff
-233 15 9 ffffff
-232 15 9 ffffff
-231 15 9 ffffff
-230 15 9 ffffff
-229 15 9 ffffff
-228 15 9 ffffff
-227 15 9 ffffff
-226 15 9 ffffff
-225 15 9 ffffff
-224 15 9 ffffff
-234 15 10 ffffff
-233 15 10 ffffff
-232 15 10 ffffff
-231 15 10 ffffff
-230 15 10 ffffff
-229 15 10 ffffff
-228 15 10 ffffff
-227 15 10 ffffff
-226 15 10 ffffff
-225 15 10 ffffff
-224 15 10 ffffff
-223 15 8 ffffff
-222 15 8 ffffff
-221 15 8 ffffff
-220 15 8 ffffff
-219 15 8 ffffff
-218 15 8 ffffff
-217 15 8 ffffff
-216 15 8 ffffff
-215 15 8 ffffff
-214 15 8 ffffff
-213 15 8 ffffff
-212 15 8 ffffff
-211 15 8 ffffff
-210 15 8 ffffff
-223 15 9 ffffff
-222 15 9 ffffff
-221 15 9 ffffff
-220 15 9 ffffff
-219 15 9 ffffff
-218 15 9 ffffff
-217 15 9 ffffff
-216 15 9 ffffff
-215 15 9 ffffff
-214 15 9 ffffff
-213 15 9 ffffff
-212 15 9 ffffff
-211 15 9 ffffff
-210 15 9 ffffff
-223 15 10 ffffff
-222 15 10 ffffff
-221 15 10 ffffff
-220 15 10 ffffff
-219 15 10 ffffff
-218 15 10 ffffff
-217 15 10 ffffff
-216 15 10 ffffff
-215 15 10 ffffff
-214 15 10 ffffff
-213 15 10 ffffff
-212 15 10 ffffff
-211 15 10 ffffff
-210 15 10 ffffff
-209 15 8 ffffff
-208 15 8 ffffff
-207 15 8 ffffff
-206 15 8 ffffff
-205 15 8 ffffff
-204 15 8 ffffff
-203 15 8 ffffff
-202 15 8 ffffff
-201 15 8 ffffff
-200 15 8 ffffff
-199 15 8 ffffff
-198 15 8 ffffff
-197 15 8 ffffff
-196 15 8 ffffff
-209 15 9 ffffff
-208 15 9 ffffff
-207 15 9 ffffff
-206 15 9 ffffff
-205 15 9 ffffff
-204 15 9 ffffff
-203 15 9 ffffff
-202 15 9 ffffff
-201 15 9 ffffff
-200 15 9 ffffff
-199 15 9 ffffff
-198 15 9 ffffff
-197 15 9 ffffff
-196 15 9 ffffff
-209 15 10 ffffff
-208 15 10 ffffff
-207 15 10 ffffff
-206 15 10 ffffff
-205 15 10 ffffff
-204 15 10 ffffff
-203 15 10 ffffff
-202 15 10 ffffff
-201 15 10 ffffff
-200 15 10 ffffff
-199 15 10 ffffff
-198 15 10 ffffff
-197 15 10 ffffff
-196 15 10 ffffff
-195 15 8 ffffff
-194 15 8 ffffff
-193 15 8 ffffff
-192 15 8 ffffff
-191 15 8 ffffff
-190 15 8 ffffff
-189 15 8 ffffff
-188 15 8 ffffff
-187 15 8 ffffff
-186 15 8 ffffff
-185 15 8 ffffff
-184 15 8 ffffff
-183 15 8 ffffff
-182 15 8 ffffff
-195 15 9 ffffff
-194 15 9 ffffff
-193 15 9 ffffff
-192 15 9 ffffff
-191 15 9 ffffff
-190 15 9 ffffff
-189 15 9 ffffff
-188 15 9 ffffff
-187 15 9 ffffff
-186 15 9 ffffff
-185 15 9 ffffff
-184 15 9 ffffff
-183 15 9 ffffff
-182 15 9 ffffff
-195 15 10 ffffff
-194 15 10 ffffff
-193 15 10 ffffff
-192 15 10 ffffff
-191 15 10 ffffff
-190 15 10 ffffff
-189 15 10 ffffff
-188 15 10 ffffff
-187 15 10 ffffff
-186 15 10 ffffff
-185 15 10 ffffff
-184 15 10 ffffff
-183 15 10 ffffff
-182 15 10 ffffff
-181 15 8 ffffff
-180 15 8 ffffff
-179 15 8 ffffff
-178 15 8 ffffff
-177 15 8 ffffff
-176 15 8 ffffff
-175 15 8 ffffff
-174 15 8 ffffff
-173 15 8 ffffff
-172 15 8 ffffff
-171 15 8 ffffff
-170 15 8 ffffff
-169 15 8 ffffff
-168 15 8 ffffff
-181 15 9 ffffff
-180 15 9 ffffff
-179 15 9 ffffff
-178 15 9 ffffff
-177 15 9 ffffff
-176 15 9 ffffff
-175 15 9 ffffff
-174 15 9 ffffff
-173 15 9 ffffff
-172 15 9 ffffff
-171 15 9 ffffff
-170 15 9 ffffff
-169 15 9 ffffff
-168 15 9 ffffff
-181 15 10 ffffff
-180 15 10 ffffff
-179 15 10 ffffff
-178 15 10 ffffff
-177 15 10 ffffff
-176 15 10 ffffff
-175 15 10 ffffff
-174 15 10 ffffff
-173 15 10 ffffff
-172 15 10 ffffff
-171 15 10 ffffff
-170 15 10 ffffff
-169 15 10 ffffff
-168 15 10 ffffff
-167 15 8 ffffff
-166 15 8 ffffff
-165 15 8 ffffff
-164 15 8 ffffff
-163 15 8 ffffff
-162 15 8 ffffff
-161 15 8 ffffff
-160 15 8 ffffff
-159 15 8 ffffff
-158 15 8 ffffff
-157 15 8 ffffff
-156 15 8 ffffff
-155 15 8 ffffff
-154 15 8 ffffff
-167 15 9 ffffff
-166 15 9 ffffff
-165 15 9 ffffff
-164 15 9 ffffff
-163 15 9 ffffff
-162 15 9 ffffff
-161 15 9 ffffff
-160 15 9 ffffff
-159 15 9 ffffff
-158 15 9 ffffff
-157 15 9 ffffff
-156 15 9 ffffff
-155 15 9 ffffff
-154 15 9 ffffff
-167 15 10 ffffff
-166 15 10 ffffff
-165 15 10 ffffff
-164 15 10 ffffff
-163 15 10 ffffff
-162 15 10 ffffff
-161 15 10 ffffff
-160 15 10 ffffff
-159 15 10 ffffff
-158 15 10 ffffff
-157 15 10 ffffff
-156 15 10 ffffff
-155 15 10 ffffff
-154 15 10 ffffff
-166 15 11 ffffff
-165 15 11 ffffff
-164 15 11 ffffff
-163 15 11 ffffff
-162 15 11 ffffff
-161 15 11 ffffff
-160 15 11 ffffff
-159 15 11 ffffff
-158 15 11 ffffff
-157 15 11 ffffff
-156 15 11 ffffff
-155 15 11 ffffff
-154 15 11 ffffff
-165 15 12 ffffff
-164 15 12 ffffff
-163 15 12 ffffff
-162 15 12 ffffff
-161 15 12 ffffff
-160 15 12 ffffff
-159 15 12 ffffff
-158 15 12 ffffff
-157 15 12 ffffff
-156 15 12 ffffff
-155 15 12 ffffff
-154 15 12 ffffff
-153 15 8 ffffff
-152 15 8 ffffff
-151 15 8 ffffff
-150 15 8 ffffff
-149 15 8 ffffff
-148 15 8 ffffff
-147 15 8 ffffff
-146 15 8 ffffff
-145 15 8 ffffff
-144 15 8 ffffff
-143 15 8 ffffff
-142 15 8 ffffff
-141 15 8 ffffff
-140 15 8 ffffff
-153 15 9 ffffff
-152 15 9 ffffff
-151 15 9 ffffff
-150 15 9 ffffff
-149 15 9 ffffff
-148 15 9 ffffff
-147 15 9 ffffff
-146 15 9 ffffff
-145 15 9 ffffff
-144 15 9 ffffff
-143 15 9 ffffff
-142 15 9 ffffff
-141 15 9 ffffff
-140 15 9 ffffff
-153 15 10 ffffff
-152 15 10 ffffff
-151 15 10 ffffff
-150 15 10 ffffff
-149 15 10 ffffff
-148 15 10 ffffff
-147 15 10 ffffff
-146 15 10 ffffff
-145 15 10 ffffff
-144 15 10 ffffff
-143 15 10 ffffff
-142 15 10 ffffff
-141 15 10 ffffff
-140 15 10 ffffff
-153 15 11 ffffff
-152 15 11 ffffff
-151 15 11 ffffff
-150 15 11 ffffff
-149 15 11 ffffff
-148 15 11 ffffff
-147 15 11 ffffff
-146 15 11 ffffff
-145 15 11 ffffff
-144 15 11 ffffff
-143 15 11 ffffff
-142 15 11 ffffff
-141 15 11 ffffff
-140 15 11 ffffff
-153 15 12 ffffff
-152 15 12 ffffff
-151 15 12 ffffff
-150 15 12 ffffff
-149 15 12 ffffff
-148 15 12 ffffff
-147 15 12 ffffff
-146 15 12 ffffff
-145 15 12 ffffff
-144 15 12 ffffff
-143 15 12 ffffff
-142 15 12 ffffff
-141 15 12 ffffff
-140 15 12 ffffff
-139 15 8 ffffff
-138 15 8 ffffff
-137 15 8 ffffff
-136 15 8 ffffff
-135 15 8 ffffff
-134 15 8 ffffff
-133 15 8 ffffff
-132 15 8 ffffff
-131 15 8 ffffff
-130 15 8 ffffff
-129 15 8 ffffff
-128 15 8 ffffff
-127 15 8 ffffff
-126 15 8 ffffff
-139 15 9 ffffff
-138 15 9 ffffff
-137 15 9 ffffff
-136 15 9 ffffff
-135 15 9 ffffff
-134 15 9 ffffff
-133 15 9 ffffff
-132 15 9 ffffff
-131 15 9 ffffff
-130 15 9 ffffff
-129 15 9 ffffff
-128 15 9 ffffff
-127 15 9 ffffff
-126 15 9 ffffff
-139 15 10 ffffff
-138 15 10 ffffff
-137 15 10 ffffff
-136 15 10 ffffff
-135 15 10 ffffff
-134 15 10 ffffff
-133 15 10 ffffff
-132 15 10 ffffff
-131 15 10 ffffff
-130 15 10 ffffff
-129 15 10 ffffff
-128 15 10 ffffff
-127 15 10 ffffff
-126 15 10 ffffff
-139 15 11 ffffff
-138 15 11 ffffff
-137 15 11 ffffff
-136 15 11 ffffff
-135 15 11 ffffff
-134 15 11 ffffff
-133 15 11 ffffff
-132 15 11 ffffff
-131 15 11 ffffff
-130 15 11 ffffff
-129 15 11 ffffff
-128 15 11 ffffff
-127 15 11 ffffff
-126 15 11 ffffff
-139 15 12 ffffff
-138 15 12 ffffff
-137 15 12 ffffff
-136 15 12 ffffff
-135 15 12 ffffff
-134 15 12 ffffff
-133 15 12 ffffff
-132 15 12 ffffff
-131 15 12 ffffff
-130 15 12 ffffff
-129 15 12 ffffff
-128 15 12 ffffff
-127 15 12 ffffff
-126 15 12 ffffff
-347 6 15 ffffff
-346 6 15 ffffff
-337 6 15 ffffff
-336 6 15 ffffff
-347 7 15 ffffff
-346 7 15 ffffff
-345 7 15 ffffff
-338 7 15 ffffff
-337 7 15 ffffff
-336 7 15 ffffff
-347 8 15 ffffff
-346 8 15 ffffff
-345 8 15 ffffff
-339 8 15 ffffff
-338 8 15 ffffff
-337 8 15 ffffff
-336 8 15 ffffff
-347 9 15 ffffff
-346 9 15 ffffff
-345 9 15 ffffff
-339 9 15 ffffff
-338 9 15 ffffff
-337 9 15 ffffff
-336 9 15 ffffff
-347 10 15 ffffff
-346 10 15 ffffff
-345 10 15 ffffff
-344 10 15 ffffff
-339 10 15 ffffff
-338 10 15 ffffff
-337 10 15 ffffff
-336 10 15 ffffff
-347 6 16 ffffff
-336 6 16 ffffff
-347 7 16 ffffff
-346 7 16 ffffff
-345 7 16 ffffff
-337 7 16 ffffff
-336 7 16 ffffff
-347 8 16 ffffff
-346 8 16 ffffff
-345 8 16 ffffff
-338 8 16 ffffff
-337 8 16 ffffff
-336 8 16 ffffff
-347 9 16 ffffff
-346 9 16 ffffff
-345 9 16 ffffff
-338 9 16 ffffff
-337 9 16 ffffff
-336 9 16 ffffff
-347 10 16 ffffff
-346 10 16 ffffff
-345 10 16 ffffff
-344 10 16 ffffff
-338 10 16 ffffff
-337 10 16 ffffff
-336 10 16 ffffff
-347 7 17 ffffff
-346 7 17 ffffff
-345 7 17 ffffff
-347 8 17 ffffff
-346 8 17 ffffff
-345 8 17 ffffff
-347 9 17 ffffff
-346 9 17 ffffff
-345 9 17 ffffff
-347 10 17 ffffff
-346 10 17 ffffff
-345 10 17 ffffff
-347 7 18 ffffff
-346 7 18 ffffff
-345 7 18 ffffff
-344 7 18 ffffff
-347 8 18 ffffff
-346 8 18 ffffff
-345 8 18 ffffff
-344 8 18 ffffff
-347 9 18 ffffff
-346 9 18 ffffff
-345 9 18 ffffff
-344 9 18 ffffff
-347 10 18 ffffff
-346 10 18 ffffff
-345 10 18 ffffff
-344 10 18 ffffff
-346 7 19 ffffff
-345 7 19 ffffff
-344 7 19 ffffff
-347 8 19 ffffff
-346 8 19 ffffff
-345 8 19 ffffff
-344 8 19 ffffff
-347 9 19 ffffff
-346 9 19 ffffff
-345 9 19 ffffff
-344 9 19 ffffff
-343 9 19 ffffff
-346 10 19 ffffff
-345 10 19 ffffff
-344 10 19 ffffff
-343 10 19 ffffff
-345 7 20 ffffff
-344 7 20 ffffff
-346 8 20 ffffff
-345 8 20 ffffff
-344 8 20 ffffff
-346 9 20 ffffff
-345 9 20 ffffff
-344 9 20 ffffff
-343 9 20 ffffff
-346 10 20 ffffff
-345 10 20 ffffff
-344 10 20 ffffff
-343 10 20 ffffff
-344 7 21 ffffff
-345 8 21 ffffff
-344 8 21 ffffff
-343 8 21 ffffff
-346 9 21 ffffff
-345 9 21 ffffff
-344 9 21 ffffff
-343 9 21 ffffff
-346 10 21 ffffff
-345 10 21 ffffff
-344 10 21 ffffff
-343 10 21 ffffff
-344 7 22 ffffff
-343 7 22 ffffff
-345 8 22 ffffff
-344 8 22 ffffff
-343 8 22 ffffff
-346 9 22 ffffff
-345 9 22 ffffff
-344 9 22 ffffff
-343 9 22 ffffff
-345 10 22 ffffff
-344 10 22 ffffff
-343 10 22 ffffff
-343 7 23 ffffff
-344 8 23 ffffff
-343 8 23 ffffff
-345 9 23 ffffff
-344 9 23 ffffff
-343 9 23 ffffff
-342 9 23 ffffff
-345 10 23 ffffff
-344 10 23 ffffff
-343 10 23 ffffff
-343 7 24 ffffff
-344 8 24 ffffff
-343 8 24 ffffff
-345 9 24 ffffff
-344 9 24 ffffff
-343 9 24 ffffff
-342 9 24 ffffff
-344 10 24 ffffff
-343 10 24 ffffff
-342 10 24 ffffff
-344 8 25 ffffff
-343 8 25 ffffff
-344 9 25 ffffff
-343 9 25 ffffff
-342 9 25 ffffff
-344 10 25 ffffff
-343 10 25 ffffff
-342 10 25 ffffff
-343 8 26 ffffff
-342 8 26 ffffff
-344 9 26 ffffff
-343 9 26 ffffff
-342 9 26 ffffff
-344 10 26 ffffff
-343 10 26 ffffff
-342 10 26 ffffff
-343 8 27 ffffff
-342 8 27 ffffff
-343 9 27 ffffff
-342 9 27 ffffff
-344 10 27 ffffff
-343 10 27 ffffff
-342 10 27 ffffff
-343 8 28 ffffff
-342 8 28 ffffff
-343 9 28 ffffff
-342 9 28 ffffff
-343 10 28 ffffff
-335 7 15 ffffff
-335 8 15 ffffff
-335 9 15 ffffff
-322 9 15 ffffff
-335 10 15 ffffff
-323 10 15 ffffff
-322 10 15 ffffff
-335 6 16 ffffff
-335 7 16 ffffff
-335 8 16 ffffff
-334 8 16 ffffff
-322 8 16 ffffff
-335 9 16 ffffff
-334 9 16 ffffff
-323 9 16 ffffff
-322 9 16 ffffff
-335 10 16 ffffff
-334 10 16 ffffff
-323 10 16 ffffff
-322 10 16 ffffff
-335 6 17 ffffff
-325 6 17 ffffff
-324 6 17 ffffff
-335 7 17 ffffff
-334 7 17 ffffff
-333 7 17 ffffff
-332 7 17 ffffff
-325 7 17 ffffff
-324 7 17 ffffff
-323 7 17 ffffff
-322 7 17 ffffff
-335 8 17 ffffff
-334 8 17 ffffff
-333 8 17 ffffff
-332 8 17 ffffff
-325 8 17 ffffff
-324 8 17 ffffff
-323 8 17 ffffff
-322 8 17 ffffff
-335 9 17 ffffff
-334 9 17 ffffff
-333 9 17 ffffff
-332 9 17 ffffff
-325 9 17 ffffff
-324 9 17 ffffff
-323 9 17 ffffff
-322 9 17 ffffff
-334 10 17 ffffff
-333 10 17 ffffff
-332 10 17 ffffff
-325 10 17 ffffff
-324 10 17 ffffff
-323 10 17 ffffff
-322 10 17 ffffff
-333 6 18 ffffff
-332 6 18 ffffff
-322 6 18 ffffff
-333 7 18 ffffff
-332 7 18 ffffff
-331 7 18 ffffff
-323 7 18 ffffff
-322 7 18 ffffff
-333 8 18 ffffff
-332 8 18 ffffff
-331 8 18 ffffff
-330 8 18 ffffff
-323 8 18 ffffff
-322 8 18 ffffff
-333 9 18 ffffff
-332 9 18 ffffff
-331 9 18 ffffff
-330 9 18 ffffff
-323 9 18 ffffff
-322 9 18 ffffff
-323 10 18 ffffff
-322 10 18 ffffff
-331 8 19 ffffff
-330 8 19 ffffff
-331 9 19 ffffff
-330 9 19 ffffff
-322 10 19 ffffff
-321 9 15 ffffff
-321 10 15 ffffff
-314 10 15 ffffff
-313 10 15 ffffff
-312 10 15 ffffff
-321 8 16 ffffff
-321 9 16 ffffff
-321 10 16 ffffff
-314 10 16 ffffff
-313 10 16 ffffff
-312 10 16 ffffff
-311 10 16 ffffff
-310 6 17 ffffff
-309 6 17 ffffff
-321 7 17 ffffff
-310 7 17 ffffff
-309 7 17 ffffff
-308 7 17 ffffff
-321 8 17 ffffff
-320 8 17 ffffff
-310 8 17 ffffff
-309 8 17 ffffff
-308 8 17 ffffff
-321 9 17 ffffff
-320 9 17 ffffff
-313 9 17 ffffff
-310 9 17 ffffff
-309 9 17 ffffff
-308 9 17 ffffff
-321 10 17 ffffff
-320 10 17 ffffff
-315 10 17 ffffff
-314 10 17 ffffff
-313 10 17 ffffff
-312 10 17 ffffff
-311 10 17 ffffff
-310 10 17 ffffff
-309 10 17 ffffff
-308 10 17 ffffff
-321 6 18 ffffff
-321 7 18 ffffff
-320 7 18 ffffff
-321 8 18 ffffff
-320 8 18 ffffff
-321 9 18 ffffff
-320 9 18 ffffff
-319 9 18 ffffff
-314 9 18 ffffff
-313 9 18 ffffff
-321 10 18 ffffff
-320 10 18 ffffff
-319 10 18 ffffff
-315 10 18 ffffff
-314 10 18 ffffff
-313 10 18 ffffff
-312 10 18 ffffff
-311 10 18 ffffff
-310 10 18 ffffff
-315 6 19 ffffff
-314 6 19 ffffff
-313 6 19 ffffff
-320 7 19 ffffff
-319 7 19 ffffff
-318 7 19 ffffff
-315 7 19 ffffff
-314 7 19 ffffff
-313 7 19 ffffff
-320 8 19 ffffff
-319 8 19 ffffff
-315 8 19 ffffff
-314 8 19 ffffff
-313 8 19 ffffff
-320 9 19 ffffff
-319 9 19 ffffff
-315 9 19 ffffff
-314 9 19 ffffff
-313 9 19 ffffff
-321 10 19 ffffff
-320 10 19 ffffff
-319 10 19 ffffff
-314 10 19 ffffff
-313 10 19 ffffff
-312 10 19 ffffff
-311 10 19 ffffff
-319 7 20 ffffff
-318 7 20 ffffff
-319 8 20 ffffff
-318 8 20 ffffff
-319 9 20 ffffff
-318 9 20 ffffff
-319 10 20 ffffff
-318 10 20 ffffff
-314 10 20 ffffff
-313 10 20 ffffff
-312 10 20 ffffff
-313 10 21 ffffff
-300 5 15 ffffff
-304 6 15 ffffff
-303 6 15 ffffff
-304 7 15 ffffff
-303 7 15 ffffff
-304 8 15 ffffff
-303 8 15 ffffff
-304 9 15 ffffff
-303 9 15 ffffff
-304 10 15 ffffff
-303 10 15 ffffff
-302 10 15 ffffff
-301 10 15 ffffff
-300 10 15 ffffff
-300 5 16 ffffff
-304 10 16 ffffff
-303 10 16 ffffff
-302 10 16 ffffff
-301 10 16 ffffff
-300 10 16 ffffff
-300 5 17 ffffff
-304 10 17 ffffff
-303 10 17 ffffff
-302 10 17 ffffff
-301 10 17 ffffff
-300 10 17 ffffff
-300 5 18 ffffff
-304 10 18 ffffff
-303 10 18 ffffff
-302 10 18 ffffff
-301 10 18 ffffff
-300 10 18 ffffff
-300 5 19 ffffff
-304 10 19 ffffff
-303 10 19 ffffff
-302 10 19 ffffff
-301 10 19 ffffff
-300 10 19 ffffff
-300 5 20 ffffff
-300 6 20 ffffff
-300 9 20 ffffff
-303 10 20 ffffff
-302 10 20 ffffff
-301 10 20 ffffff
-300 10 20 ffffff
-300 5 21 ffffff
-300 6 21 ffffff
-300 7 21 ffffff
-300 8 21 ffffff
-300 9 21 ffffff
-302 10 21 ffffff
-301 10 21 ffffff
-300 10 21 ffffff
-300 6 22 ffffff
-300 7 22 ffffff
-300 8 22 ffffff
-302 10 22 ffffff
-301 10 22 ffffff
-300 10 22 ffffff
-301 10 23 ffffff
-300 10 23 ffffff
-301 10 24 ffffff
-300 10 24 ffffff
-231 8 15 ffffff
-230 8 15 ffffff
-229 8 15 ffffff
-228 8 15 ffffff
-223 8 15 ffffff
-222 8 15 ffffff
-221 8 15 ffffff
-218 8 15 ffffff
-217 8 15 ffffff
-216 8 15 ffffff
-213 8 15 ffffff
-212 8 15 ffffff
-211 8 15 ffffff
-210 8 15 ffffff
-223 8 16 ffffff
-222 8 16 ffffff
-221 8 16 ffffff
-218 8 16 ffffff
-217 8 16 ffffff
-216 8 16 ffffff
-213 8 16 ffffff
-212 8 16 ffffff
-211 8 16 ffffff
-210 8 16 ffffff
-223 8 17 ffffff
-222 8 17 ffffff
-221 8 17 ffffff
-218 8 17 ffffff
-217 8 17 ffffff
-216 8 17 ffffff
-213 8 17 ffffff
-212 8 17 ffffff
-211 8 17 ffffff
-210 8 17 ffffff
-218 8 18 ffffff
-217 8 18 ffffff
-216 8 18 ffffff
-213 8 18 ffffff
-212 8 18 ffffff
-211 8 18 ffffff
-210 8 18 ffffff
-218 8 19 ffffff
-217 8 19 ffffff
-216 8 19 ffffff
-213 8 19 ffffff
-212 8 19 ffffff
-211 8 19 ffffff
-210 8 19 ffffff
-218 8 20 ffffff
-217 8 20 ffffff
-216 8 20 ffffff
-213 8 20 ffffff
-212 8 20 ffffff
-211 8 20 ffffff
-210 8 20 ffffff
-213 8 21 ffffff
-212 8 21 ffffff
-211 8 21 ffffff
-210 8 21 ffffff
-209 8 15 ffffff
-208 8 15 ffffff
-207 8 15 ffffff
-204 8 15 ffffff
-203 8 15 ffffff
-202 8 15 ffffff
-201 8 15 ffffff
-200 8 15 ffffff
-199 8 15 ffffff
-198 8 15 ffffff
-209 8 16 ffffff
-208 8 16 ffffff
-207 8 16 ffffff
-204 8 16 ffffff
-203 8 16 ffffff
-202 8 16 ffffff
-201 8 16 ffffff
-200 8 16 ffffff
-199 8 16 ffffff
-198 8 16 ffffff
-209 8 17 ffffff
-208 8 17 ffffff
-207 8 17 ffffff
-204 8 17 ffffff
-203 8 17 ffffff
-202 8 17 ffffff
-201 8 17 ffffff
-200 8 17 ffffff
-199 8 17 ffffff
-198 8 17 ffffff
-209 8 18 ffffff
-208 8 18 ffffff
-207 8 18 ffffff
-204 8 18 ffffff
-203 8 18 ffffff
-202 8 18 ffffff
-201 8 18 ffffff
-200 8 18 ffffff
-199 8 18 ffffff
-198 8 18 ffffff
-209 8 19 ffffff
-208 8 19 ffffff
-207 8 19 ffffff
-204 8 19 ffffff
-203 8 19 ffffff
-202 8 19 ffffff
-201 8 19 ffffff
-200 8 19 ffffff
-199 8 19 ffffff
-198 8 19 ffffff
-209 8 20 ffffff
-208 8 20 ffffff
-207 8 20 ffffff
-204 8 20 ffffff
-203 8 20 ffffff
-202 8 20 ffffff
-201 8 20 ffffff
-200 8 20 ffffff
-199 8 20 ffffff
-198 8 20 ffffff
-209 8 21 ffffff
-208 8 21 ffffff
-207 8 21 ffffff
-204 8 21 ffffff
-203 8 21 ffffff
-202 8 21 ffffff
-201 8 21 ffffff
-200 8 21 ffffff
-199 8 21 ffffff
-198 8 21 ffffff
-208 8 22 ffffff
-207 8 22 ffffff
-204 8 22 ffffff
-203 8 22 ffffff
-202 8 22 ffffff
-201 8 22 ffffff
-200 8 22 ffffff
-199 8 22 ffffff
-198 8 22 ffffff
-204 8 23 ffffff
-203 8 23 ffffff
-202 8 23 ffffff
-201 8 23 ffffff
-200 8 23 ffffff
-199 8 23 ffffff
-198 8 23 ffffff
-204 8 24 ffffff
-203 8 24 ffffff
-202 8 24 ffffff
-201 8 24 ffffff
-200 8 24 ffffff
-199 8 24 ffffff
-198 8 24 ffffff
-204 8 25 ffffff
-203 8 25 ffffff
-202 8 25 ffffff
-201 8 25 ffffff
-200 8 25 ffffff
-199 8 25 ffffff
-198 8 25 ffffff
-202 8 26 ffffff
-201 8 26 ffffff
-200 8 26 ffffff
-195 8 15 ffffff
-194 8 15 ffffff
-193 8 15 ffffff
-190 8 15 ffffff
-189 8 15 ffffff
-188 8 15 ffffff
-185 8 15 ffffff
-184 8 15 ffffff
-183 8 15 ffffff
-182 8 15 ffffff
-195 8 16 ffffff
-194 8 16 ffffff
-193 8 16 ffffff
-190 8 16 ffffff
-189 8 16 ffffff
-188 8 16 ffffff
-185 8 16 ffffff
-184 8 16 ffffff
-183 8 16 ffffff
-182 8 16 ffffff
-195 8 17 ffffff
-194 8 17 ffffff
-193 8 17 ffffff
-190 8 17 ffffff
-189 8 17 ffffff
-188 8 17 ffffff
-185 8 17 ffffff
-184 8 17 ffffff
-183 8 17 ffffff
-182 8 17 ffffff
-195 8 18 ffffff
-194 8 18 ffffff
-193 8 18 ffffff
-190 8 18 ffffff
-189 8 18 ffffff
-188 8 18 ffffff
-185 8 18 ffffff
-184 8 18 ffffff
-183 8 18 ffffff
-182 8 18 ffffff
-195 8 19 ffffff
-194 8 19 ffffff
-193 8 19 ffffff
-190 8 19 ffffff
-189 8 19 ffffff
-188 8 19 ffffff
-185 8 19 ffffff
-184 8 19 ffffff
-183 8 19 ffffff
-182 8 19 ffffff
-195 8 20 ffffff
-194 8 20 ffffff
-193 8 20 ffffff
-190 8 20 ffffff
-189 8 20 ffffff
-188 8 20 ffffff
-185 8 20 ffffff
-184 8 20 ffffff
-183 8 20 ffffff
-182 8 20 ffffff
-195 8 21 ffffff
-194 8 21 ffffff
-193 8 21 ffffff
-190 8 21 ffffff
-189 8 21 ffffff
-188 8 21 ffffff
-185 8 21 ffffff
-184 8 21 ffffff
-183 8 21 ffffff
-182 8 21 ffffff
-195 8 22 ffffff
-194 8 22 ffffff
-193 8 22 ffffff
-190 8 22 ffffff
-189 8 22 ffffff
-188 8 22 ffffff
-185 8 22 ffffff
-184 8 22 ffffff
-183 8 22 ffffff
-182 8 22 ffffff
-195 8 23 ffffff
-194 8 23 ffffff
-193 8 23 ffffff
-190 8 23 ffffff
-189 8 23 ffffff
-188 8 23 ffffff
-185 8 23 ffffff
-184 8 23 ffffff
-183 8 23 ffffff
-182 8 23 ffffff
-195 8 24 ffffff
-194 8 24 ffffff
-193 8 24 ffffff
-190 8 24 ffffff
-189 8 24 ffffff
-188 8 24 ffffff
-185 8 24 ffffff
-184 8 24 ffffff
-183 8 24 ffffff
-182 8 24 ffffff
-195 8 25 ffffff
-194 8 25 ffffff
-193 8 25 ffffff
-190 8 25 ffffff
-189 8 25 ffffff
-188 8 25 ffffff
-185 8 25 ffffff
-184 8 25 ffffff
-183 8 25 ffffff
-182 8 25 ffffff
-195 8 26 ffffff
-194 8 26 ffffff
-193 8 26 ffffff
-190 8 26 ffffff
-189 8 26 ffffff
-188 8 26 ffffff
-185 8 26 ffffff
-184 8 26 ffffff
-183 8 26 ffffff
-182 8 26 ffffff
-195 8 27 ffffff
-194 8 27 ffffff
-193 8 27 ffffff
-190 8 27 ffffff
-189 8 27 ffffff
-188 8 27 ffffff
-185 8 27 ffffff
-184 8 27 ffffff
-183 8 27 ffffff
-182 8 27 ffffff
-185 8 28 ffffff
-184 8 28 ffffff
-183 8 28 ffffff
-182 8 28 ffffff
-181 8 15 ffffff
-180 8 15 ffffff
-177 8 15 ffffff
-176 8 15 ffffff
-175 8 15 ffffff
-174 8 15 ffffff
-173 8 15 ffffff
-170 8 15 ffffff
-169 8 15 ffffff
-168 8 15 ffffff
-181 8 16 ffffff
-180 8 16 ffffff
-177 8 16 ffffff
-176 8 16 ffffff
-175 8 16 ffffff
-174 8 16 ffffff
-173 8 16 ffffff
-170 8 16 ffffff
-169 8 16 ffffff
-168 8 16 ffffff
-181 8 17 ffffff
-180 8 17 ffffff
-177 8 17 ffffff
-176 8 17 ffffff
-175 8 17 ffffff
-174 8 17 ffffff
-173 8 17 ffffff
-170 8 17 ffffff
-169 8 17 ffffff
-168 8 17 ffffff
-181 8 18 ffffff
-180 8 18 ffffff
-177 8 18 ffffff
-176 8 18 ffffff
-175 8 18 ffffff
-174 8 18 ffffff
-173 8 18 ffffff
-170 8 18 ffffff
-169 8 18 ffffff
-168 8 18 ffffff
-181 8 19 ffffff
-180 8 19 ffffff
-177 8 19 ffffff
